"cat1","cat2","url","name","ip","cf","ec2","incapsula","DDoS"
"Professional services","Consulting","http://riotnrrd.com/","riotnrrd networks inc.","208.97.177.169","False","False","False","False"
"Professional services","Consulting","http://www.vandasecurity.com/","Vanda Security","208.113.229.175","False","False","False","False"
"Professional services","Consulting","http://l33tconsultant.com/","L33t Consultant","184.168.84.226","False","False","False","False"
"Professional services","Consulting","http://bitcoinfunding.com/","BitcoinFunding.com","192.185.40.55","False","False","False","False"
"Professional services","Consulting","http://volternal.com/","Volternal Consulting","65.39.205.57","False","False","False","False"
"Professional services","Consulting","http://keepyourassets.net/","KeepYourAssets.net","199.188.204.187","False","False","False","False"
"Professional services","Consulting","http://www.NetworkProfessionals.ca","Network Professionals","108.162.198.57","True","False","False","False"
"Professional services","Consulting","http://www.nutritionfactslabeling.com","Nutrition Facts Labeling","74.125.30.121","False","False","False","False"
"Professional services","Consulting","http://distributedenergy.weebly.com/","Distributed Energy Consulting","199.34.228.53","False","False","False","False"
"Professional services","Consulting","http://sierrapermaculture.com/","Sierra Permaculture Design","192.185.100.27","False","False","False","False"
"Professional services","Consulting","http://www.btcvc.com/","Bitcoin Venture Capital","31.7.186.240","False","False","False","False"
"Professional services","Consulting","http://www.alphapixel.com/osg/openscenegraph-consulting-support","AlphaPixel","173.248.142.179","False","False","False","False"
"Professional services","Consulting","http://interstellar.com/PayNow.html","Durand Interstellar, Inc.","108.162.199.174","True","False","False","False"
"Professional services","Consulting","http://www.xiitec.com/","XiiTec IT Solutions, Inc.","209.190.28.98","False","False","False","False"
"Professional services","Consulting","http://jekor.com/","jekor","192.73.235.241","False","False","False","False"
"Professional services","Job Boards","http://work4bitcoin.net","Work 4 Bitcoin","143.95.94.74","False","False","False","False"
"Professional services","Job Boards","http://workforbitcoin.com","Work For Bitcoin","173.254.23.163","False","False","False","False"
"Professional services","Job Boards","http://www.bitgigs.com/","BitGigs","69.89.31.212","False","False","False","False"
"Professional services","Job Boards","http://www.forbitcoin.com/","For Bitcoin","85.17.109.9","False","False","False","False"
"Professional services","Job Boards","http://www.bitcoinjobs.com/","Bitcoin Jobs","66.6.40.17","False","False","False","False"
"Professional services","Job Boards","http://bitcoinlinked.com","Bitcoinlinked.com job and project related","82.98.86.171","False","False","False","False"
"Professional services","Job Boards","http://www.rugatu.com/","Rugatu Q&amp;A","108.162.197.142","True","False","False","False"
"Professional services","Job Boards","http://vitek.glplanet.net/","Gold Line International","62.113.214.116","False","False","False","False"
"Professional services","Legal Services","http://www.judge.me","Judge.me","75.101.145.87","False","True","False","False"
"Professional services","Legal Services","http://www.l4sb.com","Law 4 Small Business","64.90.44.126","False","False","False","False"
"Professional services","Legal Services","http://www.CompuSleuth.com","CompuSleuth","74.125.30.121","False","False","False","False"
"Professional services","Legal Services","http://www.swaylaw.com","SwayLaw","74.125.30.121","False","False","False","False"
"Professional services","Local Massage","http://massage4btc.com","Massage4BTC","0.0.0.0","False","False","False","False"
"Professional services","Psychotherapy / Counseling","http://www.therapywarsaw.com","therapywarsaw.com","72.251.249.19","False","False","False","False"
"Professional services","Psychotherapy / Counseling","http://alex.niftybox.com/","Alexandra Korsunskaya LCSW","69.164.197.252","False","False","False","False"
"Professional services","Psychotherapy / Counseling","http://counselchris.com","Chris Ferrante, M.A.","31.170.161.172","False","False","False","False"
"Professional services","Insurance","http://shieldmutual.com/","Shield Mutual","178.79.184.104","False","False","False","False"
"Professional services","Repair and Maintenance Services","http://www.builditbb.com","Build it.","173.254.28.69","False","False","False","False"
"Professional services","Repair and Maintenance Services","http://www.elmerappliance.com","Elmer Appliance Repair","184.168.221.33","False","False","False","False"
"Professional services","Repair and Maintenance Services","http://www.xrwh.com/bitcoin/?wpsc_product_category=windscreen-repair-kit/","Bitcoin shopping","173.254.62.224","False","False","False","False"
"Professional services","Repair and Maintenance Services","http://onsiteoilandlube.com/bitcoin.html","On-Site Oil &amp; Lube","173.248.188.207","False","False","False","False"
"Professional services","Repair and Maintenance Services","http://volternal.com/","Volternal Consulting","65.39.205.57","False","False","False","False"
"Professional services","Software - Professional services","http://giantoakstudios.com","Giant Oak Studios","199.188.205.30","False","False","False","False"
"Professional services","Software - Professional services","http://farmer.io","FarmGeek Ltd - You reap what we code","141.101.117.47","True","False","False","False"
"Professional services","Software - Professional services","http://ufasoft.com/","Ufasoft","69.73.179.75","False","False","False","False"
"Professional services","Software - Professional services","http://www.worker72a.com/","Worker72a","173.201.216.112","False","False","False","False"
"Professional services","Software - Professional services","http://arsy.org/","Arsy","174.129.212.2","False","True","False","False"
"Professional services","Software - Professional services","http://xqz3u5drneuzhaeo.onion/users/opensourcerer/index.html","Opensourcerer","0.0.0.0","False","False","False","False"
"Professional services","Software - Professional services","http://www.pdfserver.net","Network PDF Server Software Appliance","184.168.221.26","False","False","False","False"
"Professional services","Software - Professional services","http://pasky.or.cz/help/?pay=bitcoin","Pasky's Programming Help","84.242.80.195","False","False","False","False"
"Professional services","Software - Professional services","http://chws.ca","CHWS","184.73.153.144","False","True","False","False"
"Professional services","Software - Professional services","http://www.away32.com/","Away RJN Cryptography","209.61.220.11","False","False","False","False"
"Professional services","Software - Professional services","http://www.pointzero-trading.com/","Point Zero Trading Solutions","178.79.160.240","False","False","False","False"
"Professional services","Software - Professional services","http://bitsofproof.com","Bits of Proof","176.28.55.216","False","False","False","False"
"Professional services","Software - Professional services","http://impulslab.com","ImpulsLab","217.74.66.183","False","False","False","False"
"Professional services","Software - Professional services","http://www.bpj-code.co.za","BPJ Code","41.76.214.42","False","False","False","False"
"Professional services","Technical support","http://revamp-it.ch/joomla/index.php?option=com_content&view=article&id=31&Itemid=34&lang=en","Revamp-it Switzerland","77.109.138.170","False","False","False","False"
"Professional services","Technical support","http://volternal.com/","Volternal Consulting","65.39.205.57","False","False","False","False"
"Professional services","Technical support","http://greatscottcs.com/","Great Scott Consulting Services","141.101.116.239","True","False","False","False"
"Professional services","Technical support","http://www.CompuSleuth.com","CompuSleuth","74.125.30.121","False","False","False","False"
"Professional services","Technical support","http://www.macexperts.com.au/","Mac Experts","54.252.97.167","False","True","False","False"
"Professional services","Technical support","http://www.omnifarious.org/~hopper/technical/consulting.html","Omnifarious Software Consulting","0.0.0.0","False","False","False","False"
"Professional services","Technical support","http://www.schwartzkopff.org","Dr. Schwartzkopff IT Services","193.0.187.90","False","False","False","False"
"Professional services","Technical support","http://www.softrare.eu/webshop/individual-support/remote-live-support-flatrate.html","SoftRare","91.194.90.171","False","False","False","False"
"Professional services","Technical support","http://ryanshawit.com","Ryan Shaw IT","199.34.228.100","False","False","False","False"
"Professional services","Technical support","http://www.computech168.com","Computer Tech Service","108.6.51.252","False","False","False","False"
"Professional services","Technical support","http://www.rkfuturetech.com/","RK Future Tech","162.210.37.130","False","False","False","False"
"Professional services","Technical support","http://www.htechh.com/","Hi-Tech Hookup","173.254.28.63","False","False","False","False"
"Professional services","Technical support","http://www.hemingwayrepair.com/","Hemingway Repair","0.0.0.0","False","False","False","False"
"Professional services","Technical support","http://serviquinto.com","ServiQuinto","88.198.221.3","False","False","False","False"
"Professional services","Technical support","http://thetotalsupport.com/","Total Technologies","68.171.209.8","False","False","False","False"
"Professional services","Web Development","http://aglobal.biz","Accelerated Global - SEO, Social Media and Internet Marketing Website Design","216.155.99.48","False","False","False","False"
"Professional services","Web Development","http://farmer.io","FarmGeek Ltd - You reap what we code","141.101.117.47","True","False","False","False"
"Professional services","Web Development","http://webshaped.net","Web Shaped Development","5.9.0.231","False","False","False","False"
"Professional services","Web Development","http://www.myhostingway.com/","myHostingWay.com","46.4.108.122","False","False","False","False"
"Professional services","Web Development","http://www.zulius.com","Zulius","38.109.218.225","False","False","False","False"
"Professional services","Web Development","http://www.velaswebdesign.com","Velas Web Design","118.139.175.1","False","False","False","False"
"Professional services","Web Development","http://www.conceptlaboratory.com","Concept Laboratory","67.18.96.121","False","False","False","False"
"Professional services","Web Development","http://ykgoon.com/work-for-bitcoin/","YK Goon","198.199.69.52","False","False","False","False"
"Professional services","Web Development","http://trade-service.biz","Trade Service","141.101.116.89","True","False","False","False"
"Professional services","Web Development","http://www.rkfuturetech.com","RK FutureTech","162.210.37.130","False","False","False","False"
"Professional services","Web Development","http://assuredwebdevelopment.com","Assured Web Development","108.161.144.33","False","False","False","False"
"Professional services","Web Development","http://www.mwbrouwer.com/","Brouwer Systems Group","108.162.198.150","True","False","False","False"
"Professional services","Web Development","http://www.facebook.com/sakul.india","SaKul","69.171.224.42","False","False","False","False"
"Professional services","Web Development","http://www.webapp.fr/","Web App","176.31.224.193","False","False","False","False"
"Professional services","Web Development","http://www.mendels.co.il","Mendels Creative Solutions","65.254.248.183","False","False","False","False"
"Professional services","Web Development","http://randybrito.com","Randy Brito","88.198.221.3","False","False","False","False"
"Professional services","Web Development","http://annjones.me","Ann Jones Digital - Internet Marketing","50.22.67.32","False","False","False","False"
"Professional services","Web Development","http://www.liiramedia.com","Liira Media - Web Marketing","74.208.74.42","False","False","False","False"
"Professional services","Web Development","http://www.wiserweb.com","Wiser Web Solutions Inc","173.236.184.244","False","False","False","False"
"Professional services","Architecture and Engineering  Services","http://www.ottonodi.com/","Ottonodi","62.149.142.106","False","False","False","False"
"Professional services","Other - Professional services","http://marlon198.wix.com/mdmcleaning","MDM Home Cleaning","216.139.213.108","False","False","False","False"
"Professional services","Other - Professional services","http://quadrupedsllc.com","Quadrupeds","70.40.220.102","False","False","False","False"
"Professional services","Other - Professional services","https://www.facebook.com/masterjuda?fref=ts","Financial and Accountant services","69.171.224.42","False","False","False","False"
"Professional services","Other - Professional services","http://vilniaus-vertimai.eu/en","English - Lithuanian Translations","82.221.129.240","False","False","False","False"
"Professional services","Other - Professional services","http://www.kruhm.org","English - French Translations","217.70.184.38","False","False","False","False"
"Professional services","Other - Professional services","http://www.azulmarino.tk","AzulmArinO traducciones","93.170.52.21","False","False","False","False"
"Professional services","Other - Professional services","http://www.bairesclases.com.ar/espanol","BairesClases","66.147.242.184","False","False","False","False"
"Professional services","Other - Professional services","http://ykgoon.com/work-for-bitcoin","Learn Cantonese","198.199.69.52","False","False","False","False"
"Professional services","Other - Professional services","http://www.hyperwyrm.co.uk","Japanese - English Translations","192.254.228.240","False","False","False","False"
"Professional services","Other - Professional services","http://qualitynannyservices.com","Quality Nanny Services","50.63.202.8","False","False","False","False"
"Professional services","Other - Professional services","http://www.ukcopy.co.uk","UKcopy","79.170.40.163","False","False","False","False"
"Professional services","Other - Professional services","http://anorkey.com/Proofread","CV Proofreading","199.188.205.30","False","False","False","False"
"Professional services","Other - Professional services","http://fastscanning.com","Fast Scanning","64.79.167.6","False","False","False","False"
"Professional services","Other - Professional services","http://www.nancythenotary.com","Nancy the Notary","184.72.229.176","False","True","False","False"
"Professional services","Other - Professional services","http://www.modelprinting.com/headshots/north_hollywood_internet_cafe","North Hollywood/Los Angeles Internet Cafe","67.52.126.118","False","False","False","False"
"Professional services","Other - Professional services","http://wash.io","wash.io","98.129.229.86","False","False","False","False"
"Professional services","Other - Professional services","http://microondes.wordpress.com","Micro-ondes","76.74.254.123","False","False","False","False"
"Professional services","Other - Professional services","http://www.hotfrog.co.uk/Companies/Massaggi_4547149","Sports Massage London","98.129.43.36","False","False","False","False"
"Professional services","Other - Professional services","http://draperuniversity.com","Draper University","205.186.187.211","False","False","False","False"
"Professional services","Other - Professional services","http://utrecht.sanshinkai.eu/club/fee-and-contribution/?lang=en","Sanshinkai Aikido Utrecht","83.96.169.215","False","False","False","False"
"Professional services","Other - Professional services","http://www.bitcoinchurch.org","Universal Life Church of KY (AKA The Bitcoin Church)","97.74.146.229","False","False","False","False"
"Professional services","Other - Professional services","http://anonymailer.shop.tm","Anonymailer","69.197.18.176","False","False","False","False"
"Commerce and community","NA","http://teitelbaum-cped.com/","Teitelbaum Pedorthics","76.74.128.160","False","False","False","False"
"Commerce and community","Charity","http://www.bitcharity.org","BitCharity","50.87.144.147","False","False","False","False"
"Commerce and community","Charity","http://bitcoinsforcharity.org","Bitcoins for Charity","198.252.97.186","False","False","False","False"
"Commerce and community","Charity","http://watsi.org","Watsi","54.243.70.219","False","True","False","False"
"Commerce and community","Charity","http://www.darkstonebromelias.org","Dark Stone Bromelias Practice Center","72.47.228.96","False","False","False","False"
"Commerce and community","Charity","http://www.dcdclinic.org","Douglas County Dental Clinic","199.34.228.100","False","False","False","False"
"Commerce and community","Charity","http://peacegeeks.org/donate","PeaceGeeks","64.34.115.99","False","False","False","False"
"Commerce and community","Charity","http://www.smore.com/fpa7-sean-s-outpost","Sean's Outpost","198.61.225.6","False","False","False","False"
"Commerce and community","Charity","http://www.stjohnsgoshen.com/bitcoin","Church of Saint John the Evangelist","70.33.222.170","False","False","False","False"
"Commerce and community","Charity","http://www.seashepherd.org.au","Sea Sheperd Australia","110.173.226.145","False","False","False","False"
"Commerce and community","Charity","http://puppyhub.org","Puppy Hub","75.127.2.194","False","False","False","False"
"Commerce and community","Web Communities","http://www.tagpad.com/tags/bitcoin","Bitcoin Bookmarks","173.255.139.253","False","False","False","False"
"Commerce and community","Web Communities","http://www.freedomfeens.com/","Freedom Feens Podcast","192.185.225.13","False","False","False","False"
"Commerce and community","Web Communities","http://www.rugatu.com/","Rugatu Q&amp;A Community","108.162.197.142","True","False","False","False"
"Commerce and community","Financial Services","http://billpayforcoins.com","BillPayForCoins","192.254.229.74","False","False","False","False"
"Commerce and community","Financial Services","http://flattr.com","Flattr","95.215.16.10","False","False","False","False"
"Commerce and community","Financial Services","http://www.bitmit.net/en","Bitmit","108.162.202.86","True","False","False","True"
"Commerce and community","Financial Services","http://www.coingig.com","Coingig","107.21.108.139","False","True","False","False"
"Commerce and community","Financial Services","http://www.btcrow.com","BTCrow","67.208.113.184","False","False","False","False"
"Commerce and community","Financial Services","http://thrucoin.com","Thru Coin","0.0.0.0","False","False","False","False"
"Commerce and community","Financial Services","https://www.bitbond.net","Bitbond.net","141.101.125.195","True","False","False","False"
"Commerce and community","Financial Services","https://btcjam.com","BTCJam","107.23.36.203","False","True","False","False"
"Commerce and community","Financial Services","http://bitcoinfog.com","BitcoinFog","79.170.44.91","False","False","False","False"
"Commerce and community","Financial Services","http://bitexchange.biz","Bitexchange","109.163.234.41","False","False","False","False"
"Commerce and community","Financial Services","http://app.bitlaundry.com","BitLaundry","74.125.30.121","False","False","False","False"
"Commerce and community","Financial Services","http://www.cleanbit.org","Cleanbit","0.0.0.0","False","False","False","False"
"Commerce and community","Financial Services","http://bitcoinlaundry.com","The Bitcoin Laundry","173.236.225.38","False","False","False","False"
"Commerce and community","Financial Services","https://www.bitcoinbuilder.com","Bitcoin Builder","66.172.10.72","False","False","False","False"
"Commerce and community","Financial Services","http://www.crypto-finance.com","Crypto-finance Investments","199.188.200.92","False","False","False","False"
"Commerce and community","Financial Services","http://www.dogsoftheseason.com","DOTS investment strategy","178.218.164.228","False","False","False","False"
"Commerce and community","Financial Services","http://btc-asia.com","BTC-Asia","67.208.113.250","False","False","False","False"
"Commerce and community","Financial Services","http://www.bahtcoin.com/","Bahtcoin","23.82.187.96","False","False","False","False"
"Commerce and community","Financial Services","https://PikaPay.com","PikaPay","192.31.186.24","False","False","False","False"
"Commerce and community","Information services","http://www.bitcoinIRL.com","Official Irish Bitcoin Assocciaton","195.7.226.20","False","False","False","False"
"Commerce and community","Information services","http://bitcoin.travel/","Bitcoin.Travel","91.200.184.3","False","False","False","False"
"Commerce and community","Information services","http://4bitcoin.tk/","4Bitcoin.TK","93.170.52.21","False","False","False","False"
"Commerce and community","Information services","http://bitcoin.gw.gd/-Bitcoin-News-","Bitcoin News","88.190.24.123","False","False","False","False"
"Commerce and community","Information services","http://bitqna.com","Bit QnA","67.205.59.171","False","False","False","False"
"Commerce and community","Information services","http://www.thebitcoinlist.com/","The Bitcoin List","69.5.21.66","False","False","False","False"
"Commerce and community","Information services","http://www.bitcoinreport.com/","Bitcoin Report","64.27.57.225","False","False","False","False"
"Commerce and community","Information services","http://faucet.bitcoin.st/nodes/","Nearby Bitcoin Node List","64.27.57.225","False","False","False","False"
"Commerce and community","Information services","http://bitcoincatalog.com/","BitcoinCatalog.com","198.1.90.154","False","False","False","False"
"Commerce and community","Information services","http://geocodesource.com","Geocode Source","50.28.56.8","False","False","False","False"
"Commerce and community","Information services","http://www.bitquestion.com","Bitquestion","108.166.79.80","False","False","False","False"
"Commerce and community","Information services","http://bitcoingamelist.com","Bitcoin Game List","75.119.207.53","False","False","False","False"
"Commerce and community","Information services","http://www.bitcoincheddar.com","Bitcoin Cheddar","206.214.217.139","False","False","False","False"
"Commerce and community","Information services","http://bitimap.net","Bitimap.net","78.138.89.116","False","False","False","False"
"Commerce and community","Advertising","http://www.bc-commerce.com/","BC-Commerce","92.240.235.204","False","False","False","False"
"Commerce and community","Advertising","http://BitcoinPRBuzz.com/","Bitcoin PR Buzz","173.233.80.88","False","False","False","False"
"Commerce and community","Advertising","https://coinurl.com/","CoinURL","198.27.83.120","False","False","False","False"
"Commerce and community","Advertising","http://bitvisitor.com/","Bitvisitor","173.230.139.8","False","False","False","False"
"Commerce and community","Advertising","http://bitcoinadvertising.com/","BitcoinAdvertising.com","66.225.232.163","False","False","False","False"
"Commerce and community","Advertising","http://www.BungeeBones.com/","BungeeBones","142.4.12.128","False","False","False","False"
"Commerce and community","Advertising","http://www.operationfabulous.com/","Operation Fabulous","46.19.139.72","False","False","False","False"
"Commerce and community","Advertising","http://anonymousads.com","Anonymous Ads","184.73.153.144","False","True","False","False"
"Commerce and community","Advertising","http://bitcoinpyramid.com/ads","Bitcoin Pyramid Ads","78.47.172.10","False","False","False","False"
"Commerce and community","Advertising","http://bitcoinpixels.com/","BitcoinPixels","208.87.35.103","False","False","False","False"
"Commerce and community","Advertising","http://www.dailybitcoins.org/","Daily Bitcoins","78.46.152.177","False","False","False","False"
"Commerce and community","Advertising","http://www.rollsroyceforums.com/forums/other-and-archive-5/forum-suggestions-and-questions-22/advertise-on-the-forum-pay-with-bitcoins-892/#3013","Rolls Royce and Bentley forum","67.228.151.144","False","False","False","False"
"Commerce and community","Advertising","http://prikachi.com/advertise.php","Prikachi","78.90.140.112","False","False","False","False"
"Commerce and community","Advertising","http://www.xrwh.com/bitcoin/?wpsc_product_category=display-unit/","Bitcoin shopping","173.254.62.224","False","False","False","False"
"Commerce and community","Advertising","http://hawaiinewsdaily.com/advertise/","Hawaii News Daily","184.168.25.1","False","False","False","False"
"Commerce and community","Advertising","http://www.feedzebirds.com","FeedZeBirds","209.99.40.219","False","False","False","False"
"Commerce and community","Advertising","http://bitcoinmagazine.net","Bitcoin Magazine","198.23.252.107","False","False","False","False"
"Commerce and community","Advertising","http://bitcoinadsmart.com/","BitcoinAdSmart","0.0.0.0","False","False","False","False"
"Commerce and community","Advertising","http://puppytwist.com/","Puppy Twist","108.162.199.163","True","False","False","False"
"Commerce and community","Advertising","http://outbounders.com","Outbounders.com","166.78.8.210","False","False","False","False"
"Commerce and community","Political Activism","https://www.eff.org/deeplinks/2013/05/eff-will-accept-bitcoins-support-digital-liberty","Electronic Frontier Foundation (EFF)","69.50.225.155","False","False","False","False"
"Commerce and community","Political Activism","http://www.lp.org","Libertarian Party","209.61.132.20","False","False","False","False"
"Commerce and community","Political Activism","http://studentsforliberty.org","Students for Liberty","107.21.114.88","False","True","False","False"
"Commerce and community","Political Activism","http://ericolson2012.com/donate","Eric Olson for Congress","50.63.202.92","False","False","False","False"
"Commerce and community","Political Activism","http://schoolofprivacy.eu","school of privacy","66.6.44.4","False","False","False","False"
"Commerce and community","Political Activism","http://freedomhacker.net","freedomhacker","50.87.150.45","False","False","False","False"
"Commerce and community","Local Goods/Services","http://coinster.info/local","Coinster Local Marketplace","82.221.129.18","False","False","False","False"
"Travel / Tourism / Leisure","Transportation / Tickets","http://bitfare.org/","Bitfare","199.254.229.35","False","False","False","False"
"Travel / Tourism / Leisure","Transportation / Tickets","http://www.taxizen.co.uk","Taxizen Herefordshire UK","109.123.110.186","False","False","False","False"
"Travel / Tourism / Leisure","Transportation / Tickets","http://www.mychicagocabbie.com","Chicago Cabbie","50.63.97.1","False","False","False","False"
"Travel / Tourism / Leisure","Transportation / Tickets","http://bitcoinsinvegas.com/bitcoin-accepted-here/transportation/yellow-checker-star-taxi","Yellow Checker Star Taxi / Satoshi Cab","192.228.97.149","False","False","False","False"
"Travel / Tourism / Leisure","Transportation / Tickets","http://www.rideaclass.com","A Class Limousine","98.129.229.67","False","False","False","False"
"Travel / Tourism / Leisure","Events","http://www.salsafestival-bodensee.ch","Salsafestival Bodensee 2013","62.146.83.242","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.foodler.com/user/Bitcoin.do","Foodler","107.21.221.140","False","True","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://planetlinuxcaffe.com","Planet Linux Cafe","97.74.215.48","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.veggiegalaxy.com","Veggie Galaxy","50.63.37.1","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.theloniousmonkfish.net","Thelonious Monkfish","50.62.145.223","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://yokirestaurant.com","Yoki","69.89.31.119","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.mexicaliburrito.com","MexiCali","69.89.31.219","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://voltagecoffee.com","Voltage Coffee &amp; Art","65.254.248.193","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.FoodbyFone.com","FoodbyFone","199.188.205.30","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://evrnyc.com","EVR Lounge","23.23.77.129","False","True","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://o-crepes.com/bitcoin","O'Crepes","66.228.37.150","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://kosherdietdelivery.com/bitcoin.php","Kosher Diet Delivery","74.208.42.39","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://hudsoneatery.com","Hudson Eatery","64.64.3.216","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://sanfrancisco.menupages.com/restaurants/sake-zone","Sake Zone","204.246.150.201","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://plus.google.com/115575974336174547301/about","Ocean Blue Sushi","74.125.227.104","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://eclipsecoffee.com","Eclipse Coffee Shop","72.167.131.161","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.sweettoothcafe.ca","Sweet Tooth Cafe","74.125.30.121","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.indiagatefood.com","India Gate","54.247.184.70","False","True","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.cabin12.ca","Cabin 12","66.147.244.212","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://bandungrestaurant.com","Bandung","54.208.151.228","False","True","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.americansandwichco.com","American Sandwich Co.","192.185.5.142","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.eatgrubgo.com","GrubGo","72.52.177.182","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.firehousebbqfood.com","Firehouse BBQ","50.87.172.172","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://tabita.com.mx","Tabita Bakery","0.0.0.0","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","https://bitcointalk.org/index.php?topic=124096.0","Fabelhaft Bar","109.201.133.195","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://room77.de","room77","212.79.54.175","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.devils-kitchen.com","Devil's Kitchen","78.46.21.87","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.individualpubs.co.uk/coalheavers","The Coalheavers Arms","93.93.135.12","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.individualpubs.co.uk/pembury","The Pembury Tavern","93.93.135.12","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.individualpubs.co.uk/whitelion","The White Lion","93.93.135.12","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.individualpubs.co.uk/devonshire","The Devonshire Arms","93.93.135.12","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.individualpubs.co.uk/haymakers","The Haymakers","93.93.135.12","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.de-waag.nl/Proeverij/Home","Proeverij De Waag","87.250.137.36","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.wariesthaifood.nl/","Waries Thai Food","95.170.70.226","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://www.facebook.com/pages/Carena-Bar-Restaurant/205328212851464","Carena Bar Restaurant","69.171.224.42","False","False","False","False"
"Travel / Tourism / Leisure","Restaurants and cafes","http://mercadobitcoin.com/placecategory/restaurantes-gastronomia","Mercado Bitcoin Restaurant Directory","198.187.31.81","False","False","False","False"
"Travel / Tourism / Leisure","Bed and Breakfast","http://www.lekkerurlaub.de/","Lekkerurlaub Notaufnahme","95.130.250.68","False","False","False","False"
"Travel / Tourism / Leisure","Bed and Breakfast","http://www.bnbnapoli.it/","Bed and Breakfast Del Corso, Naples, Italy","217.114.212.28","False","False","False","False"
"Travel / Tourism / Leisure","Hostels","http://blog.woralelandia.com/mi-casa-es-tu-casa/","El Hostelito","199.180.196.168","False","False","False","False"
"Travel / Tourism / Leisure","Hostels","http://www.frankville.com.ar/","Frankville","174.142.152.128","False","False","False","False"
"Travel / Tourism / Leisure","Hostels","http://www.san-francisco-hostel.com/","Pacific Tradewinds Hostel","50.22.11.10","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://VillaSart.pl","Villa SART","62.129.211.202","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://www.globaltravelclub.net","Global Travel Club","69.50.136.156","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://www.urbanlivingsuites.com","Urban Living Suites","108.162.198.164","True","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://20mission.com","20mission","199.34.228.59","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://pedroshotel.com/bitcoin","Pedro's Hotel","198.57.242.55","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://www.hotelgarden.com.ar","Hotel Garden","66.96.147.113","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://hotelsanmartinmendoza.com","Hotel San Martin","50.116.122.184","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://www.facebook.com/irelandholiday","Killeena House","69.171.224.42","False","False","False","False"
"Travel / Tourism / Leisure","Hotels","http://mercadobitcoin.com/market/apartamento-love-spain","Alquile el Apartamento Love Spain en La Cala Hills","198.187.31.81","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://www.shevet-ahim.co.il/we-are-pleased-to-announce-bitcoins-accepted-here","Galilee Bedouin Camplodge","81.218.71.214","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://www.darkstonebromelias.org","Dark Stone Bromelias Practice Center","72.47.228.96","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://www.CopaApartments.com/","Copa Apartments - Your Place in Rio de Janeiro","66.96.131.149","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://www.JRT.com","JRT Property - List your property for rent / sale in Bitcoin!","108.162.197.44","True","False","False","False"
